4303,1,97.83,2000-12-03
4305,1,92.43,2000-12-26
4313,1,94.48,2000-08-21
4324,1,86.73,2000-08-16
4330,1,98.41,2000-05-20
4331,1,87.97,2000-10-06
4332,1,85.79,2000-02-06
4335,1,93.58,2000-11-29
4336,1,86.47,2000-12-07
4343,1,84.64,2000-11-28
4344,1,95.93,2000-07-01
4346,1,94.48,2000-02-26
4351,1,91.41,2000-10-07
4354,1,97.16,2000-04-12
4367,1,83.89,2000-10-25
4376,1,81.23,2000-11-05
4384,1,85.31,2000-07-09
4385,1,93.96,2000-09-12
4387,1,83.43,2000-01-26
4392,1,95.45,2000-06-15
4396,1,83.27,2000-11-24
4397,1,82.15,2000-06-18
4404,1,86.42,2000-02-19
4405,1,99.85,2000-12-01
4419,1,95.27,2000-07-15
4420,1,87.99,2000-02-23
4422,1,82.41,2000-11-06
4426,1,93.78,2000-01-22
4428,1,92.23,2000-03-27
4437,1,96.33,2000-12-01
4445,1,92.15,2000-05-07
4449,1,94.71,2000-04-25
4456,1,87.04,2000-08-01
4465,1,85.85,2000-02-19
4466,1,85.21,2000-11-19
4486,1,84.09,2000-08-27
4494,1,95.93,2000-08-20
4496,1,92.48,2000-02-13
4500,1,98.73,2000-10-31
4507,1,89.79,2000-01-16
4515,1,82.84,2000-12-01
4517,1,91.38,2000-01-18
4522,1,99.35,2000-05-25
4523,1,88.05,2000-10-08
4530,1,97.51,2000-08-20
4531,1,89.0,2000-12-17
4534,1,96.58,2000-09-17
4542,1,85.5,2000-04-12
4545,1,93.05,2000-01-13
4546,1,96.49,2000-07-20
4547,1,95.87,2000-03-03
4567,1,94.61,2000-01-03
4573,1,96.11,2000-06-28
4575,1,92.09,2000-11-04
4578,1,99.18,2000-10-22
4580,1,98.22,2000-10-20
4583,1,87.35,2000-02-12
4599,1,94.11,2000-02-22
4602,1,85.39,2000-02-04
4611,1,91.78,2000-10-27
4612,1,84.73,2000-02-13
4613,1,83.82,2000-11-15
4628,1,87.82,2000-01-30
4632,1,85.56,2000-11-21
4639,1,94.53,2000-07-29
4657,1,95.76,2000-10-28
4664,1,96.92,2000-01-15
4667,1,91.82,2000-04-05
4669,1,88.59,2000-12-09
4672,1,82.78,2000-01-23
4686,1,97.22,2000-02-10
4694,1,84.26,2000-10-10
4695,1,90.15,2000-11-19
4698,1,85.37,2000-09-20
4699,1,96.35,2000-02-08
4702,1,88.63,2000-02-02
4714,1,97.39,2000-07-15
4717,1,86.92,2000-10-24
4718,1,90.76,2000-11-25
4720,1,85.02,2000-08-15
4723,1,88.1,2000-08-22
4726,1,95.42,2000-10-20
4727,1,94.76,2000-05-12
4745,1,98.25,2000-12-22
4746,1,97.21,2000-12-25
4749,1,88.87,2000-09-08
4751,1,95.23,2000-11-30
4756,1,96.03,2000-06-11
4764,1,81.77,2000-01-15
4768,1,97.67,2000-05-17
4769,1,85.63,2000-10-03
4779,1,81.56,2000-05-18
4782,1,97.77,2000-02-02
4791,1,96.56,2000-08-16
4792,1,84.76,2000-12-12
4800,1,81.77,2000-09-26
4801,1,91.81,2000-11-15
4811,1,95.72,2000-12-07
4834,1,97.75,2000-04-26
4846,1,94.32,2000-03-20
4851,1,86.7,2000-08-28
4853,1,85.29,2000-11-19
4856,1,95.08,2000-12-26
4864,1,99.21,2000-08-14
4866,1,80.52,2000-04-08
4868,1,81.54,2000-10-10
4881,1,93.27,2000-08-21
4882,1,91.24,2000-09-27
4883,1,94.18,2000-05-02
4889,1,91.32,2000-01-04
4890,1,92.96,2000-07-13
4895,1,86.23,2000-09-13
4903,1,97.45,2000-11-08
4906,1,88.56,2000-01-14
4907,1,94.71,2000-04-27
4909,1,93.66,2000-10-19
4912,1,92.57,2000-07-03
4918,1,85.29,2000-01-05
4923,1,84.92,2000-05-16
4925,1,80.08,2000-01-03
4927,1,90.24,2000-09-12
4935,1,95.62,2000-08-31
4939,1,99.99,2000-12-16
4947,1,86.88,2000-12-24
4959,1,81.32,2000-10-10
4963,1,89.82,2000-05-31
4976,1,88.01,2000-03-30
4979,1,92.07,2000-01-07
4980,1,98.69,2000-07-19
4982,1,96.5,2000-06-21
4986,1,81.74,2000-03-07
4991,1,88.3,2000-03-12
4994,1,92.14,2000-05-22
4996,1,85.4,2000-10-29
5005,1,88.04,2000-01-15
5015,1,90.18,2000-10-24
5017,1,80.47,2000-12-08
5019,1,96.36,2000-07-30
5033,1,98.42,2000-03-22
5040,1,87.88,2000-06-08
5056,1,96.57,2000-02-24
5063,1,97.88,2000-07-04
5064,1,91.3,2000-05-15
5066,1,98.23,2000-04-26
5067,1,83.32,2000-12-14
5068,1,98.91,2000-04-18
5078,1,91.12,2000-04-11
5079,1,87.75,2000-09-20
5082,1,97.86,2000-03-26
5094,1,89.95,2000-01-19
5104,1,98.65,2000-10-18
5106,1,91.92,2000-01-08
5107,1,92.85,2000-07-15
5110,1,87.89,2000-12-16
5111,1,92.33,2000-07-05
5126,1,91.95,2000-05-22
5128,1,92.75,2000-08-11
5135,1,97.04,2000-05-04
5140,1,89.11,2000-03-17
5150,1,98.94,2000-12-12
5153,1,84.98,2000-11-18
5156,1,85.67,2000-03-30
5163,1,96.49,2000-04-08
5170,1,92.31,2000-11-17
5172,1,81.47,2000-08-17
5176,1,81.54,2000-09-17
5180,1,86.21,2000-11-09
5197,1,81.87,2000-02-08
5202,1,80.48,2000-06-13
5203,1,94.72,2000-09-02
5205,1,80.92,2000-08-12
5207,1,81.59,2000-04-24
5216,1,81.8,2000-03-29
5221,1,93.24,2000-06-16
5226,1,84.91,2000-11-10
5229,1,83.38,2000-03-13
5233,1,84.0,2000-06-24
5236,1,86.55,2000-05-02
5239,1,80.03,2000-02-11
5240,1,92.23,2000-08-30
5247,1,88.47,2000-09-17
5252,1,93.88,2000-06-11
5253,1,95.65,2000-05-09
5257,1,95.4,2000-10-27
5259,1,83.19,2000-05-10
5260,1,92.45,2000-01-31
5270,1,94.67,2000-10-30
5272,1,89.7,2000-12-24
5274,1,96.95,2000-05-24
5276,1,88.68,2000-01-07
5281,1,89.79,2000-04-08
5284,1,98.43,2000-02-16
5287,1,85.84,2000-01-29
5291,1,92.17,2000-01-26
5308,1,82.43,2000-06-07
5315,1,85.68,2000-09-18
5319,1,94.54,2000-01-24
5320,1,83.93,2000-07-14
5324,1,88.41,2000-05-07
5330,1,93.7,2000-08-17
5332,1,84.85,2000-06-21
5336,1,92.88,2000-09-03
5344,1,96.54,2000-02-03
5345,1,87.6,2000-07-21
5346,1,95.64,2000-09-18
5348,1,85.18,2000-07-17
5351,1,87.9,2000-03-12
5354,1,89.01,2000-03-13
5360,1,85.0,2000-02-22
5362,1,81.59,2000-04-17
5367,1,98.25,2000-12-14
5371,1,91.66,2000-11-07
5377,1,96.62,2000-12-13
5378,1,97.94,2000-12-22
5379,1,91.34,2000-12-20
5382,1,98.39,2000-01-09
5413,1,94.75,2000-03-09
5417,1,91.99,2000-08-16
5418,1,84.75,2000-09-20
5419,1,82.34,2000-01-27
5421,1,92.55,2000-05-24
5426,1,80.2,2000-07-10
5432,1,94.76,2000-12-05
5433,1,90.1,2000-12-12
5436,1,93.17,2000-08-27
5439,1,84.43,2000-03-13
5446,1,85.2,2000-05-20
5447,1,95.06,2000-02-07
5449,1,93.01,2000-08-15
5456,1,82.13,2000-01-13
5459,1,81.48,2000-02-24
5461,1,85.14,2000-08-02
5462,1,93.05,2000-06-30
5464,1,96.21,2000-08-08
5472,1,99.73,2000-09-02
5473,1,87.15,2000-12-21
5478,1,85.37,2000-12-13
5481,1,85.63,2000-11-10
5482,1,91.26,2000-09-11
5484,1,82.04,2000-09-28
5485,1,88.67,2000-11-13
5487,1,83.61,2000-11-04
5489,1,96.77,2000-08-14
5490,1,99.49,2000-12-23
5494,1,87.96,2000-09-07
5506,1,99.18,2000-05-07
5515,1,93.88,2000-06-05
5517,1,94.17,2000-12-04
5518,1,81.28,2000-12-04
5519,1,96.85,2000-04-12
5521,1,93.03,2000-06-08
5522,1,89.62,2000-05-03
5526,1,99.19,2000-07-26
5538,1,94.44,2000-05-29
5545,1,87.11,2000-03-31
5547,1,97.24,2000-06-21
5549,1,97.03,2000-03-04
5555,1,83.74,2000-05-20
5559,1,84.02,2000-08-04
5562,1,82.65,2000-09-06
5563,1,92.89,2000-01-30
5572,1,94.13,2000-11-23
5579,1,92.55,2000-10-06
5580,1,86.21,2000-04-29
5589,1,98.04,2000-07-24
5598,1,90.81,2000-08-08
5599,1,92.95,2000-09-23
5601,1,88.7,2000-01-26
5603,1,96.37,2000-09-03
5613,1,99.08,2000-11-06
5615,1,92.39,2000-01-05
5618,1,90.63,2000-03-03
5621,1,99.57,2000-07-16
5625,1,93.67,2000-12-12
5633,1,95.17,2000-11-02
5637,1,86.18,2000-04-06
5638,1,99.82,2000-07-07
5640,1,98.94,2000-09-21
5641,1,91.61,2000-10-10
5645,1,86.79,2000-01-20
5668,1,95.23,2000-04-19
5671,1,87.16,2000-02-18
5678,1,99.65,2000-08-04
5690,1,90.61,2000-03-03
5692,1,89.16,2000-10-19
5699,1,80.92,2000-07-26
5701,1,92.63,2000-05-07
5710,1,82.86,2000-01-16
5720,1,82.5,2000-08-05
5727,1,87.92,2000-08-21
5732,1,83.5,2000-04-04
5739,1,92.56,2000-01-21
5747,1,89.17,2000-03-19
5750,1,92.89,2000-05-07
5756,1,89.0,2000-06-24
5761,1,96.86,2000-08-08
5767,1,95.66,2000-11-25
5778,1,98.01,2000-05-26
5790,1,85.42,2000-01-20
5791,1,97.94,2000-02-09
5792,1,92.16,2000-07-27
5794,1,91.44,2000-10-19
5796,1,99.38,2000-01-26
5797,1,82.95,2000-10-05
5798,1,81.53,2000-11-10
5809,1,84.3,2000-11-03
5810,1,89.89,2000-09-07
5813,1,84.87,2000-12-07
5822,1,87.52,2000-03-02
5825,1,91.12,2000-03-25
5829,1,97.0,2000-11-08
5834,1,98.51,2000-08-01
5835,1,88.69,2000-03-02
5836,1,98.46,2000-12-05
5838,1,92.17,2000-03-21
5839,1,98.29,2000-12-12
5845,1,81.22,2000-08-30
5846,1,91.89,2000-01-26
5853,1,91.68,2000-07-13
5867,1,91.58,2000-11-05
5881,1,80.22,2000-03-08
5882,1,85.8,2000-06-14
5884,1,86.1,2000-08-15
5886,1,82.59,2000-09-23
5890,1,90.88,2000-06-28
5897,1,91.38,2000-05-11
5905,1,80.49,2000-11-07
5906,1,88.86,2000-06-17
5913,1,86.74,2000-05-28
5914,1,98.54,2000-02-12
5915,1,91.66,2000-07-28
5919,1,87.56,2000-04-02
5924,1,94.17,2000-08-15
5927,1,80.54,2000-02-23
5929,1,90.18,2000-11-24
5937,1,98.0,2000-09-16
5938,1,89.25,2000-10-06
5944,1,95.33,2000-02-10
5947,1,82.51,2000-05-14
5952,1,92.26,2000-05-05
5955,1,87.68,2000-09-11
5956,1,81.67,2000-04-15
5959,1,84.36,2000-04-19
5964,1,94.49,2000-08-16
5971,1,95.01,2000-07-09
5975,1,84.66,2000-10-01
5977,1,98.08,2000-10-20
5979,1,84.48,2000-01-28
5986,1,96.51,2000-08-25
5993,1,90.32,2000-09-06
5995,1,94.19,2000-10-07
5997,1,92.39,2000-09-09
5998,1,94.38,2000-07-17
6008,1,97.32,2000-11-14
6011,1,89.17,2000-09-22
6016,1,88.45,2000-11-24
6017,1,95.13,2000-09-20
6028,1,85.64,2000-03-08
6041,1,91.86,2000-10-20
6043,1,90.94,2000-04-13
6047,1,86.35,2000-10-18
6049,1,96.14,2000-05-31
6050,1,91.86,2000-07-23
6051,1,80.21,2000-11-28
6052,1,97.29,2000-04-10
6059,1,91.57,2000-07-23
6062,1,81.67,2000-02-14
6066,1,91.11,2000-08-21
6074,1,95.8,2000-10-24
6075,1,86.83,2000-05-07
6076,1,87.61,2000-04-18
6077,1,83.07,2000-06-28
6078,1,89.93,2000-09-04
6081,1,97.7,2000-06-29
6087,1,98.67,2000-12-29
6090,1,86.29,2000-11-28
6097,1,85.43,2000-08-12
6101,1,82.83,2000-01-07
6102,1,97.29,2000-02-03
6104,1,83.18,2000-05-20
6108,1,84.13,2000-12-24
6110,1,96.34,2000-01-19
6115,1,87.07,2000-10-19
6124,1,89.68,2000-02-29
6130,1,92.23,2000-05-17
6135,1,80.19,2000-05-01
6141,1,91.41,2000-06-03
6143,1,88.4,2000-10-27
6150,1,91.02,2000-07-22
6155,1,96.79,2000-01-16
6160,1,93.51,2000-05-07
6165,1,98.04,2000-09-25
6168,1,81.01,2000-11-24
6174,1,98.78,2000-04-07
6176,1,81.36,2000-03-12
6177,1,96.79,2000-06-24
6184,1,87.13,2000-10-30
6187,1,95.12,2000-11-30
6197,1,99.78,2000-05-28
6198,1,87.04,2000-10-09
6203,1,99.57,2000-05-02
6204,1,89.38,2000-12-22
6208,1,92.97,2000-12-08
6214,1,90.39,2000-04-12
6220,1,86.79,2000-11-11
6222,1,84.7,2000-06-14
6223,1,83.47,2000-11-15
6225,1,97.95,2000-07-15
6233,1,97.12,2000-12-25
6239,1,93.47,2000-01-10
6243,1,98.35,2000-08-08
6247,1,84.9,2000-06-08
6249,1,82.89,2000-11-04
6252,1,85.91,2000-06-27
6254,1,81.4,2000-04-18
6269,1,89.16,2000-10-28
6273,1,96.99,2000-08-25
6281,1,81.6,2000-11-12
6282,1,92.57,2000-06-22
6285,1,80.41,2000-09-30
6293,1,83.48,2000-04-05
6310,1,90.84,2000-07-12
6313,1,93.27,2000-06-23
6316,1,89.01,2000-06-09
6317,1,97.89,2000-02-17
6320,1,90.47,2000-08-10
6323,1,85.85,2000-09-29
6328,1,81.83,2000-01-28
6329,1,89.15,2000-11-13
6331,1,87.41,2000-04-26
6336,1,91.3,2000-09-20
6340,1,95.46,2000-01-20
6342,1,96.41,2000-02-08
6349,1,98.25,2000-11-03
6350,1,99.47,2000-05-21
6360,1,93.13,2000-04-04
6362,1,82.61,2000-04-26
6364,1,92.79,2000-06-01
6375,1,95.46,2000-08-03
6378,1,81.51,2000-04-15
6385,1,80.27,2000-09-25
6387,1,91.18,2000-10-06
6392,1,90.93,2000-12-13
6399,1,98.3,2000-09-29
6406,1,96.96,2000-01-22
6414,1,96.78,2000-03-04
6428,1,98.8,2000-07-03
6430,1,82.52,2000-06-13
6433,1,98.71,2000-03-19
6440,1,93.48,2000-07-10
6446,1,94.88,2000-10-03
6454,1,84.56,2000-07-30
6455,1,91.15,2000-06-27
6468,1,80.86,2000-01-30
6470,1,83.39,2000-07-07
6473,1,85.02,2000-06-27
6480,1,81.34,2000-03-06
6498,1,93.94,2000-08-03
6499,1,81.6,2000-12-04
6502,1,93.48,2000-12-11
6511,1,82.99,2000-01-29
6513,1,97.58,2000-08-21
6514,1,85.61,2000-12-15
6519,1,85.76,2000-06-10
6521,1,99.85,2000-05-07
6528,1,96.93,2000-05-25
6530,1,81.48,2000-10-07
6532,1,95.81,2000-08-15
6537,1,97.09,2000-05-12
6538,1,89.78,2000-10-05
6540,1,99.27,2000-12-27
6541,1,98.52,2000-12-28
6546,1,89.37,2000-03-16
6551,1,89.33,2000-03-07
6552,1,92.41,2000-12-02
6564,1,86.06,2000-07-12
6565,1,97.89,2000-09-16
6566,1,85.39,2000-10-03
6569,1,84.97,2000-09-06
6571,1,89.68,2000-08-24
6572,1,99.16,2000-07-14
6579,1,96.0,2000-04-26
6581,1,85.11,2000-03-04
6594,1,94.78,2000-07-22
6605,1,87.35,2000-04-03
6616,1,83.03,2000-08-20
6622,1,95.34,2000-05-13
6628,1,87.22,2000-09-01
6630,1,83.17,2000-08-25
6633,1,98.56,2000-12-19
6635,1,97.94,2000-09-07
6644,1,80.59,2000-11-10
6645,1,80.93,2000-06-11
6648,1,87.32,2000-10-21
6656,1,96.71,2000-04-11
6664,1,87.06,2000-11-07
6666,1,86.31,2000-05-20
6674,1,88.68,2000-05-22
6687,1,96.5,2000-04-14
6688,1,93.07,2000-12-18
6689,1,99.85,2000-10-03
6694,1,91.47,2000-01-02
6696,1,85.46,2000-08-08
6702,1,84.91,2000-08-10
6711,1,87.14,2000-01-13
6721,1,96.76,2000-10-26
6728,1,86.69,2000-09-24
6732,1,90.87,2000-06-01
6745,1,83.81,2000-07-11
6747,1,82.06,2000-11-21
6750,1,94.04,2000-07-15
6755,1,80.81,2000-03-19
6757,1,85.27,2000-06-27
6766,1,89.22,2000-10-25
6769,1,83.05,2000-05-29
6772,1,94.98,2000-05-23
6773,1,98.71,2000-07-26
6780,1,90.26,2000-12-01
6785,1,80.9,2000-01-04
6788,1,81.79,2000-11-27
6793,1,85.1,2000-07-03
6795,1,91.49,2000-06-18
6797,1,89.16,2000-04-11
6801,1,85.12,2000-12-30
6809,1,85.73,2000-10-23
6812,1,98.8,2000-09-08
6815,1,94.66,2000-12-13
6828,1,80.56,2000-06-20
6838,1,95.51,2000-09-19
6840,1,83.77,2000-04-22
6841,1,81.72,2000-04-07
6842,1,98.75,2000-04-15
6844,1,86.5,2000-10-25
6849,1,91.2,2000-12-30
6857,1,90.94,2000-06-14
6861,1,92.99,2000-06-10
6862,1,81.77,2000-04-27
6864,1,80.57,2000-06-17
6865,1,81.01,2000-08-23
6870,1,80.53,2000-08-23
6874,1,84.15,2000-03-04
6875,1,91.24,2000-09-07
6881,1,81.72,2000-12-07
6882,1,96.23,2000-04-13
6883,1,93.01,2000-12-17
6885,1,83.73,2000-10-09
6886,1,81.08,2000-11-11
6887,1,86.86,2000-06-17
6894,1,84.06,2000-07-07
6899,1,83.46,2000-03-08
6907,1,82.4,2000-01-28
6908,1,99.8,2000-11-22
6931,1,99.75,2000-10-11
6938,1,80.85,2000-04-16
6940,1,93.78,2000-08-24
6941,1,92.77,2000-09-30
6944,1,83.04,2000-09-04
6952,1,86.38,2000-06-02
6955,1,96.72,2000-12-12
6958,1,97.13,2000-03-29
6962,1,94.48,2000-03-23
6975,1,84.21,2000-06-13
6981,1,86.73,2000-08-01
6986,1,82.98,2000-07-09
6994,1,88.27,2000-07-04
6999,1,89.57,2000-01-25
7001,1,89.6,2000-08-02
7002,1,88.7,2000-09-18
7011,1,85.04,2000-04-08
7013,1,81.6,2000-12-15
7019,1,94.02,2000-07-26
7022,1,84.56,2000-11-24
7025,1,90.36,2000-02-27
7030,1,95.56,2000-08-09
7031,1,93.52,2000-12-16
7040,1,88.11,2000-10-02
7044,1,84.15,2000-11-03
7045,1,89.12,2000-09-06
7048,1,96.2,2000-04-09
7050,1,89.86,2000-06-05
7057,1,86.17,2000-05-16
7059,1,84.31,2000-03-05
7060,1,89.39,2000-09-06
7066,1,93.61,2000-02-04
7068,1,85.24,2000-09-03
7077,1,80.71,2000-09-11
7081,1,82.29,2000-12-08
7086,1,90.96,2000-05-18
7090,1,87.76,2000-11-17
7095,1,99.93,2000-03-27
7102,1,84.74,2000-01-06
7104,1,96.45,2000-06-06
7114,1,99.97,2000-08-03
7136,1,84.45,2000-10-07
7143,1,81.75,2000-10-21
7144,1,88.94,2000-09-01
7149,1,90.8,2000-02-22
7150,1,83.56,2000-02-10
7152,1,85.33,2000-12-28
7153,1,87.74,2000-04-14
7154,1,99.15,2000-07-10
7155,1,94.17,2000-05-19
7156,1,96.91,2000-07-23
7157,1,93.77,2000-03-02
7162,1,84.15,2000-12-23
7163,1,81.34,2000-04-07
7164,1,88.09,2000-04-06
7166,1,99.58,2000-04-01
7174,1,80.44,2000-03-06
7176,1,82.43,2000-07-25
7182,1,85.67,2000-05-01
7183,1,85.73,2000-04-14
7187,1,97.34,2000-08-22
7200,1,93.39,2000-04-02
7202,1,88.71,2000-01-11
7211,1,88.29,2000-07-28
7212,1,82.78,2000-09-10
7227,1,85.82,2000-08-30
7228,1,90.32,2000-04-17
7243,1,93.11,2000-07-24
7260,1,86.26,2000-09-14
7271,1,80.67,2000-07-12
7272,1,81.38,2000-06-12
7280,1,85.16,2000-11-13
7283,1,96.11,2000-12-13
7284,1,85.18,2000-12-11
7288,1,85.13,2000-03-01
7292,1,80.88,2000-10-09
7298,1,81.54,2000-03-21
7301,1,92.07,2000-02-12
7305,1,96.29,2000-10-21
7309,1,90.65,2000-07-14
7310,1,91.65,2000-12-04
7313,1,90.3,2000-05-01
7314,1,85.39,2000-07-06
7326,1,86.95,2000-04-11
7327,1,96.94,2000-07-07
7331,1,91.51,2000-12-24
7335,1,83.76,2000-06-02
7344,1,94.39,2000-11-01
7351,1,81.94,2000-07-08
7363,1,96.28,2000-05-11
7372,1,91.2,2000-06-20
7376,1,95.46,2000-11-06
7380,1,93.81,2000-08-09
7383,1,99.01,2000-06-07
7391,1,97.95,2000-09-27
7395,1,95.44,2000-09-25
7396,1,96.21,2000-07-25
7405,1,89.7,2000-09-20
7406,1,89.47,2000-04-25
7407,1,92.71,2000-07-09
7418,1,90.66,2000-11-09
7420,1,90.21,2000-05-31
7429,1,97.0,2000-05-30
7433,1,99.95,2000-11-29
7437,1,97.01,2000-01-26
7444,1,82.09,2000-03-23
7451,1,84.52,2000-01-14
7453,1,88.45,2000-10-16
7455,1,92.41,2000-09-22
7459,1,82.32,2000-07-14
7468,1,81.09,2000-05-20
7470,1,95.13,2000-08-17
7480,1,89.93,2000-08-17
7498,1,88.9,2000-09-23
7502,1,85.98,2000-08-02
7504,1,98.05,2000-11-06
7505,1,81.53,2000-05-08
7510,1,94.62,2000-09-20
7511,1,98.48,2000-07-25
7513,1,85.14,2000-04-15
7519,1,90.16,2000-02-08
7524,1,88.41,2000-04-03
7528,1,92.1,2000-01-16
7532,1,88.69,2000-01-05
7534,1,88.97,2000-05-12
7537,1,94.06,2000-12-23
7542,1,96.32,2000-06-13
7546,1,90.37,2000-12-21
7550,1,86.5,2000-09-29
7551,1,81.55,2000-01-31
7580,1,83.2,2000-05-26
7584,1,82.15,2000-11-15
7585,1,95.7,2000-06-25
7591,1,96.28,2000-05-26
7603,1,94.39,2000-03-30
7606,1,82.44,2000-12-10
7607,1,97.66,2000-04-15
7610,1,87.13,2000-01-19
7612,1,84.0,2000-05-29
7625,1,81.13,2000-06-10
7628,1,89.68,2000-08-14
7630,1,80.92,2000-03-17
7632,1,90.57,2000-12-18
7638,1,87.72,2000-07-13
7640,1,85.24,2000-02-25
7657,1,90.74,2000-06-04
7659,1,93.79,2000-02-20
7662,1,91.12,2000-02-09
7665,1,93.93,2000-04-11
7672,1,99.51,2000-04-10
7678,1,84.17,2000-08-03
7680,1,88.19,2000-12-20
7681,1,85.57,2000-07-01
7685,1,83.24,2000-01-23
7700,1,84.24,2000-12-26
7713,1,83.7,2000-11-11
7720,1,86.93,2000-03-03
7723,1,89.22,2000-08-01
7724,1,85.65,2000-09-14
7726,1,91.54,2000-09-23
7729,1,90.08,2000-07-19
7733,1,89.26,2000-02-05
7738,1,97.89,2000-08-01
7749,1,85.67,2000-03-07
7753,1,99.01,2000-11-23
7757,1,93.94,2000-02-16
7759,1,95.89,2000-11-05
7763,1,85.06,2000-09-18
7764,1,95.11,2000-02-06
7769,1,94.95,2000-12-01
7773,1,80.56,2000-10-06
7777,1,96.03,2000-11-23
7785,1,83.44,2000-10-25
7790,1,88.64,2000-06-01
7801,1,95.89,2000-12-29
7806,1,82.22,2000-01-13
7811,1,99.99,2000-12-02
7818,1,95.31,2000-12-05
7826,1,97.48,2000-05-16
7827,1,83.18,2000-10-01
7832,1,98.42,2000-05-25
7846,1,99.75,2000-01-07
7848,1,91.19,2000-08-03
7850,1,98.93,2000-09-23
7851,1,80.85,2000-10-02
7854,1,97.02,2000-04-01
7860,1,99.95,2000-11-05
7862,1,80.03,2000-11-28
7863,1,93.45,2000-04-07
7870,1,97.14,2000-11-12
7872,1,97.17,2000-01-03
7877,1,98.49,2000-06-07
7885,1,88.64,2000-09-10
7895,1,86.78,2000-04-16
7897,1,91.31,2000-03-19
7898,1,84.81,2000-11-30
7899,1,89.7,2000-06-27
7906,1,83.74,2000-02-05
7907,1,97.2,2000-11-23
7908,1,93.04,2000-03-02
7909,1,93.01,2000-02-22
7914,1,86.84,2000-10-24
7915,1,87.36,2000-11-22
7917,1,99.05,2000-11-12
7919,1,98.8,2000-11-12
7923,1,98.03,2000-11-20
7932,1,80.91,2000-11-20
7936,1,86.43,2000-11-04
7938,1,92.84,2000-05-25
7947,1,97.84,2000-10-27
7954,1,99.88,2000-11-28
7957,1,88.58,2000-10-19
7967,1,85.03,2000-06-30
7971,1,87.18,2000-05-27
7977,1,96.1,2000-08-22
7995,1,98.48,2000-07-15
7999,1,97.8,2000-04-26
8002,1,80.55,2000-03-05
8005,1,89.16,2000-06-06
8011,1,91.5,2000-10-15
8014,1,93.58,2000-03-12
8018,1,90.55,2000-10-11
8022,1,89.53,2000-08-01
8023,1,91.63,2000-09-19
8028,1,90.13,2000-07-13
8029,1,82.83,2000-11-26
8032,1,90.82,2000-08-25
8040,1,90.87,2000-11-19
8043,1,92.92,2000-08-03
8050,1,91.67,2000-05-18
8055,1,99.49,2000-10-20
8056,1,81.3,2000-07-23
8064,1,87.13,2000-09-16
8073,1,81.2,2000-10-21
8076,1,83.46,2000-01-19
8081,1,96.72,2000-10-03
8082,1,90.56,2000-07-23
8091,1,97.75,2000-04-15
8096,1,80.08,2000-01-22
8098,1,81.1,2000-03-15
8105,1,84.3,2000-01-12
8118,1,81.01,2000-12-25
8122,1,85.9,2000-12-26
8125,1,89.04,2000-08-21
8129,1,80.08,2000-09-18
8130,1,87.98,2000-11-08
8134,1,96.69,2000-11-23
8135,1,80.54,2000-02-21
8147,1,80.15,2000-07-04
8149,1,99.25,2000-08-08
8160,1,88.38,2000-09-13
8161,1,91.66,2000-04-24
8164,1,89.31,2000-06-30
8166,1,89.74,2000-02-07
8177,1,86.0,2000-01-25
8178,1,91.24,2000-02-05
8185,1,86.29,2000-07-22
8189,1,82.58,2000-10-09
8200,1,95.63,2000-12-28
8204,1,86.43,2000-05-23
8207,1,82.02,2000-05-18
8210,1,95.48,2000-07-08
8214,1,81.65,2000-02-04
8216,1,81.04,2000-04-13
8218,1,83.43,2000-04-26
8225,1,81.21,2000-03-08
8235,1,81.27,2000-11-30
8239,1,98.56,2000-02-08
8243,1,82.23,2000-02-16
8251,1,92.97,2000-06-01
8253,1,94.4,2000-09-10
8261,1,88.69,2000-06-03
8268,1,93.75,2000-01-07
8274,1,91.8,2000-04-14
8275,1,91.29,2000-09-24
8282,1,93.36,2000-12-04
8285,1,99.03,2000-12-09
8288,1,83.68,2000-03-13
8300,1,87.13,2000-07-23
8303,1,85.72,2000-12-21
8307,1,95.3,2000-06-01
8311,1,88.81,2000-10-27
8318,1,88.15,2000-03-15
8331,1,98.57,2000-03-04
8333,1,84.82,2000-03-22
8336,1,84.96,2000-01-08
8352,1,97.77,2000-02-27
8359,1,89.66,2000-02-20
8367,1,82.94,2000-04-21
8377,1,92.26,2000-08-16
8378,1,92.77,2000-09-26
8383,1,86.78,2000-05-24
8397,1,81.94,2000-06-09
8404,1,95.92,2000-11-04
8421,1,95.14,2000-10-22
8426,1,93.97,2000-07-02
8430,1,92.64,2000-12-11
8434,1,84.14,2000-08-31
8440,1,82.0,2000-10-24
8441,1,80.48,2000-08-26
8442,1,91.05,2000-01-24
8444,1,88.3,2000-03-17
8449,1,91.34,2000-12-03
8456,1,80.4,2000-11-07
8457,1,90.71,2000-06-18
8458,1,99.92,2000-02-22
8459,1,82.12,2000-07-24
8471,1,92.82,2000-08-14
8474,1,81.92,2000-11-01
8482,1,97.8,2000-08-24
8485,1,82.79,2000-12-02
8490,1,82.54,2000-07-17
8491,1,98.87,2000-06-28
8493,1,88.17,2000-05-22
8497,1,94.47,2000-12-19
8501,1,84.14,2000-09-25
8514,1,82.69,2000-08-04
8524,1,94.98,2000-10-03
8526,1,97.72,2000-04-29
8531,1,98.92,2000-01-12
8537,1,95.7,2000-06-01
8543,1,89.48,2000-07-23
8546,1,97.72,2000-11-26
